id,postcode,latitude,longitude
178049,TN6 2JL,51.047566486762500,0.187968532578500
178050,TN6 2JN,51.050097468884600,0.166528438941189
178051,TN6 2JP,51.046838652870100,0.187934231337848
178052,TN6 2JQ,51.047473071753500,0.187193684940925
178053,TN6 2JR,51.045646000000000,0.183512000000000
178054,TN6 2JS,51.043406798749200,0.183892095284618
178055,TN6 2JT,51.057318014878000,0.164168374905892
178056,TN6 2JU,51.057286551732800,0.163439113544738
178057,TN6 2JX,51.057705977236600,0.163615642397271
178058,TN6 2JY,51.056990000000000,0.165932192519271
178059,TN6 2JZ,51.056777292481000,0.167139927784746
178060,TN6 2LB,51.054812329409800,0.166891211913199
178061,TN6 2LD,51.050202126264800,0.165734298649184
178062,TN6 2LE,51.050398755674100,0.166285669858674
178063,TN6 2LF,51.049623333785900,0.167134000000000
178064,TN6 2LG,51.050132615319900,0.165117519829600
178065,TN6 2LH,51.049543525618200,0.166331369247949
178066,TN6 2LJ,51.049335001901800,0.165451288491105
178067,TN6 2LL,51.049592150357500,0.165163653281959
178068,TN6 2LN,51.050043521024000,0.168951524231751
178069,TN6 2LP,51.049920090471000,0.169302462672113
178070,TN6 2LQ,51.049971667956300,0.165425000000000
178071,TN6 2LR,51.049524969850500,0.169754846004785
178072,TN6 2LS,51.049245319625700,0.170769072360670
178073,TN6 2LT,51.048764309845100,0.171003401878066
178074,TN6 2LU,51.049232974164000,0.168043305676048
178075,TN6 2LX,51.049078356046900,0.168621071002966
178076,TN6 2LY,51.048746389641400,0.169547242182561
178077,TN6 2LZ,51.048518272141400,0.170692272407240
178078,TN6 2NA,51.047882555131400,0.172959631239390
178079,TN6 2NB,51.047124548102700,0.176961818600421
178080,TN6 2ND,51.044815020069300,0.181204863916146
178081,TN6 2NE,51.042537393100400,0.181326127300670
178082,TN6 2NF,51.044887374594200,0.181664797247359
178083,TN6 2NG,51.054291682039100,0.167323530990327
178084,TN6 2NH,51.047183420126900,0.180074871260747
178085,TN6 2NJ,51.048337739327100,0.175563397966305
178086,TN6 2NL,51.048058836014800,0.176534796422424
178087,TN6 2NN,51.045889737054400,0.163550025491638
178088,TN6 2NP,51.047597316589800,0.165070618639472
178089,TN6 2NQ,51.047297877185700,0.189824909471145
178090,TN6 2NR,51.047962564802600,0.165743962214709
178091,TN6 2NS,51.048066958445200,0.165934311560835
178092,TN6 2NT,51.045927802335900,0.163922740786710
178093,TN6 2NU,51.048406287916600,0.168004698724490
178094,TN6 2NW,51.047718890324000,0.165304568798698
178095,TN6 2NX,51.048637551525100,0.166688591473742
178096,TN6 2NY,51.051716761685800,0.173766940045794
178097,TN6 2NZ,51.051927378420400,0.174047911249078
178098,TN6 2PA,51.049173258435100,0.166758000000000
178099,TN6 2PB,51.048630930932400,0.168015189563369
178100,TN6 2PD,51.048558265562000,0.165629074355456
178101,TN6 2PE,51.047217495067400,0.169547131544059
178102,TN6 2PF,51.048020412176300,0.168928342371526
178103,TN6 2PG,51.045803529318200,0.170622414478967
178104,TN6 2PH,51.045492718522900,0.170893220827190
178105,TN6 2PJ,51.045220742891000,0.171493975526256
178106,TN6 2PL,51.045446873322800,0.173359241989338
178107,TN6 2PN,51.046285752546100,0.172742224103968
178108,TN6 2PP,51.048384000000000,0.174545799100955
178109,TN6 2PQ,51.045602400940300,0.170798481025711
178110,TN6 2PR,51.043492000000000,0.173078555698837
178111,TN6 2PT,51.048590274438500,0.176973479185820
178112,TN6 2PU,51.059936250027600,0.162164055395957
178113,TN6 2PW,51.046630333015800,0.173557314058751
178114,TN6 2PX,51.047884329159000,0.167538028481611
178115,TN6 2PY,51.060236209162500,0.161992503603542
178116,TN6 2PZ,51.047046525496800,0.168583230612091
178117,TN6 2QA,51.060028481894900,0.162039910939286
178118,TN6 2QB,51.060115157275200,0.161729979702507
178119,TN6 2QD,51.060313665065100,0.162666868198759
178120,TN6 2QE,51.060132366946100,0.162744047018227
178121,TN6 2QF,51.059977498136100,0.162850999655421
178122,TN6 2QG,51.059868877557900,0.162888750892263
178123,TN6 2QH,51.060253416521200,0.163006573594416
178124,TN6 2QJ,51.059873112312600,0.163145831101318
178125,TN6 1LD,51.045205487993100,0.163104404520497
178126,TN6 1LE,51.044836016429700,0.163144258061122
178127,TN6 1LF,51.050717839904900,0.159737072690465
178128,TN6 1LG,51.050240483485500,0.158801692811180
178129,TN6 1LJ,51.046672763649300,0.157194808376282
178130,TN6 1LL,51.046013037988000,0.160288627748580
178131,TN6 1LN,51.050402572906800,0.160395000000000
178132,TN6 1LP,51.049279269110200,0.158742725394502
178133,TN6 1LQ,51.048478643423800,0.157292988438083
178134,TN6 1LR,51.048916382931400,0.158426225165460
178135,TN6 1LS,51.046990759829600,0.157994285005962
178136,TN6 1LT,51.047979228621700,0.158525330242033
178137,TN6 1LW,51.045312787575900,0.157787893037340
178138,TN6 1LX,51.049357588503300,0.160344386311207
178139,TN6 1LZ,51.064083361624700,0.156262923002974
178140,TN6 1NA,51.046587222888300,0.158417810528023
178141,TN6 1NB,51.048560778540600,0.160635465703482
178142,TN6 1ND,51.048473268764200,0.160017879413936
178143,TN6 1NE,51.047753663868300,0.160997393564477
178144,TN6 1NF,51.048171968938700,0.159775578171786
178145,TN6 1NG,51.047357397056400,0.159081382725946
178146,TN6 1NH,51.047167143536100,0.159643229011561
178147,TN6 1NJ,51.047095307939300,0.160610065963406
178148,TN6 1NL,51.048912617950000,0.162520934895768
178149,TN6 1NN,51.048397248276100,0.162183037925909
178150,TN6 1NQ,51.056455019343300,0.160746091712999
178151,TN6 1NR,51.047413052336800,0.162394014892391
178152,TN6 1NS,51.047186825492900,0.162469082155997
178153,TN6 1NT,51.046634209103300,0.162685884917094
178154,TN6 1NU,51.046190476884700,0.162850686964657
178155,TN6 1NW,51.047807106423400,0.162368000000000
178156,TN6 1NY,51.052076785242700,0.155790751059314
178157,TN6 1PA,51.050769778682600,0.163489000000000
178158,TN6 1PB,51.050342179395900,0.164000095254518
178159,TN6 1PD,51.050335295550700,0.163400504275959
178160,TN6 1PE,51.050164830341600,0.163378291726597
178161,TN6 1PF,51.049860370763300,0.163307030392709
178162,TN6 1PG,51.049996751617200,0.163712896342798
178163,TN6 1PH,51.049668248728600,0.163968679490780
178164,TN6 1PJ,51.049202272729700,0.162420283930953
178165,TN6 1PL,51.049300602677100,0.162938512753113
178166,TN6 1PN,51.049508052146800,0.162420259382161
178167,TN6 1PP,51.050238055347300,0.164280607479936
178168,TN6 1PR,51.049941525914600,0.164266782654845
178169,TN6 1PS,51.049806739802900,0.164260498720929
178170,TN6 1PT,51.050104332381200,0.164702420975413
178171,TN6 1PU,51.049612229586400,0.164565328955121
178172,TN6 1PW,51.053563000000000,0.163993000000000
178173,TN6 1PX,51.048729242912300,0.164167462394776
178174,TN6 1PY,51.047677109285500,0.163676122939584
178175,TN6 1PZ,51.046504727338300,0.163364676879302
178176,TN6 1QA,51.049352691629900,0.163836000000000
178177,TN6 1QB,51.048989028269400,0.163737267470123
178178,TN6 1QD,51.048651001632000,0.163536031022036
178179,TN6 1QE,51.048086483267600,0.163424116893975
178180,TN6 1QF,51.047606267464000,0.163130656533122
178181,TN6 1QG,51.047335111438700,0.163203627043458
178182,TN6 1QH,51.058086347088300,0.155199385154310
178183,TN6 1QJ,51.054868239840600,0.153651519260465
178184,TN6 1QL,51.056988887206600,0.153749925358253
178185,TN6 1QN,51.055251108050900,0.152884444427969
178186,TN6 1QP,51.052869433706100,0.151332799569875
178187,TN6 1QQ,51.047014527372100,0.163031749311013
178188,TN6 1QR,51.053404980354900,0.150087657670542
178189,TN6 1QS,51.054571562554200,0.150227315201690
178190,TN6 1QT,51.051860000000000,0.150030000000000
178191,TN6 1QU,51.056205144193800,0.150402887886605
178192,TN6 1QW,51.054128819774600,0.151804986136199
178193,TN6 1QX,51.057719483549300,0.150088000000000
178194,TN6 2QL,51.060329282360000,0.163766494552001
178195,TN6 2QN,51.059891093892100,0.163631892639586
178196,TN6 2QP,51.060120774598900,0.164827123299542
178198,TN6 2QS,51.059678096704400,0.164934913196101
178199,TN6 2QT,51.059678096704400,0.165433000000000
178200,TN6 2QU,51.059122041949500,0.166063000000000
178201,TN6 2QW,51.060418090692500,0.164312950194744
178202,TN6 2QX,51.059712714261900,0.164522662735989
178203,TN6 2QY,51.059547000000000,0.161784949520631
178204,TN6 2QZ,51.058596629123000,0.164085292527288
178205,TN6 2RA,51.059430699734100,0.163239377755866
178206,TN6 2RB,51.059589020116700,0.163917503518623
178207,TN6 2RD,51.059349309901900,0.163749343642582
178208,TN6 2RE,51.059466396113500,0.164225750745843
178209,TN6 2RF,51.057188758240000,0.168714620723360
178210,TN6 2RG,51.059459000936000,0.164624997886463
178211,TN6 2RH,51.059044595132700,0.164048000000000
178212,TN6 2RN,51.058901621895200,0.164613270147049
178213,TN6 2RP,51.058458151675800,0.164763835157623
178214,TN6 2RQ,51.060680257303100,0.167636171074774
178215,TN6 2RR,51.058748871122800,0.166061779811375
178216,TN6 2RS,51.057701506508300,0.166128000000000
178217,TN6 2RT,51.058228209816200,0.167949761433829
178218,TN6 2RU,51.057315868795100,0.169134404891519
178219,TN6 2RW,51.058468444341500,0.163722544056442
178220,TN6 2RX,51.058346279699600,0.170309960848120
178221,TN6 2RY,51.058129809061800,0.170827855058249
178222,TN6 2RZ,51.060254100398800,0.175565435844068
178223,TN6 2SA,51.059883773465400,0.172750900529154
178224,TN6 2SB,51.060427392041100,0.173018968669769
178225,TN6 1RA,51.054845126674500,0.148556164651621
178226,TN6 1RB,51.057492000000000,0.148049733401831
178227,TN6 1RD,51.060314938449800,0.149437348275061
178228,TN6 1RE,51.059564524959800,0.150629909258055
178229,TN6 1RF,51.054318000000000,0.147476000000000
178230,TN6 1RG,51.057922015923200,0.155819662442041
178231,TN6 1RH,51.058012000000000,0.153940000000000
178232,TN6 1RJ,51.061797334955000,0.153916012607353
178233,TN6 1RL,51.061234831824000,0.155645318227463
178234,TN6 1RN,51.054257222492700,0.160929166844572
178235,TN6 1RP,51.062459274443600,0.159470023395703
178236,TN6 1RQ,51.061733000000000,0.152586000000000
178237,TN6 1RR,51.062601083185600,0.157635522256210
178238,TN6 1RS,51.062093861085900,0.156855524026938
178239,TN6 1RT,51.063349293761300,0.154616037090941
178240,TN6 1RU,51.063681597367100,0.150735097263941
178241,TN6 1RW,51.061581883000200,0.160228411531145
178242,TN6 1RX,51.061279110443900,0.149824529309591
178243,TN6 1RY,51.064324286607400,0.152463329527664
178244,TN6 1RZ,51.065198177824300,0.144553877572586
178245,TN6 1SA,51.063747117480100,0.148640086394715
178246,TN6 1SB,51.065893905074900,0.146826910814216
178247,TN6 1SD,51.066020675136000,0.146290397861257
178248,TN6 1SE,51.067410488352100,0.147496578715226
178249,TN6 1SF,51.064190969791600,0.149445631756425
178250,TN6 1SG,51.066367038222500,0.150930950525777
178251,TN6 1SH,51.064969106572800,0.152122150745059
178252,TN6 1SJ,51.065019431400400,0.150854203186774
178253,TN6 1SL,51.065539495494300,0.150450122762454
178254,TN6 1SN,51.064289093008800,0.149978263660025
178255,TN6 1SP,51.065484973290000,0.151946257817272
178256,TN6 1SQ,51.066111235913500,0.151147461905359
178257,TN6 1SR,51.065791379465900,0.159225465147973
178258,TN6 1SS,51.065775829797100,0.160066853129646
178259,TN6 1ST,51.065210266131100,0.156115474349679
178260,TN6 1SU,51.065193481241300,0.154587494982251
178261,TN6 1SW,51.065496170716700,0.152803155883315
178262,TN6 1SX,51.066191305187900,0.160457300277847
178263,TN6 1SZ,51.063727375085400,0.151179664554080
178264,TN6 1TA,51.067230652113800,0.158721509783790
178265,TN6 1TB,51.068306590212400,0.155488589506474
178266,TN6 1TD,51.070106085755800,0.152517481856893
178267,TN6 1TE,51.067019649750200,0.154072818693220
178268,TN6 1TF,51.056185032357400,0.166584277392015
178269,TN6 1TG,51.069105400563600,0.151671700564748
178270,TN6 1TH,51.071749140846000,0.150224092492848
178271,TN6 1TJ,51.071435980864700,0.152579193789964
178272,TN6 1TL,51.050124870275000,0.147995250899469
178273,TN6 1TN,51.059366790923900,0.146710468450979
178274,TN6 1TP,51.055480720041300,0.146759041968108
178275,TN6 1TQ,51.068264000000000,0.157870000000000
178276,TN6 1TR,51.050166000000000,0.145315000000000
178277,TN6 1TS,51.046791324942700,0.144402620996258
178278,TN6 1TT,51.052779696963100,0.148389214139996
178279,TN6 1TU,51.052696655406400,0.142135537510809
178280,TN6 1TW,51.059417719823900,0.141974821909856
178281,TN6 1TX,51.055363000000000,0.131642000000000
178282,TN6 1TY,51.062622317703500,0.148673633800084
178283,TN6 1UA,51.047229000000000,0.143652000000000
178284,TN6 1UB,51.046881000000000,0.129241000000000
178285,TN6 1UD,51.046348833330700,0.144011239552253
178286,TN6 1UG,51.047849644742000,0.146520296861696
178287,TN6 1UH,51.051466071830300,0.151353371618457
178288,TN6 1UJ,51.048015370042500,0.148268605234539
178289,TN6 1UL,51.049472795363800,0.151175388712001
178290,TN6 1UN,51.051139024359100,0.152508236357976
178291,TN6 1UP,51.068259000000000,0.158641000000000
178292,TN6 1UQ,51.049752664681600,0.149162283195244
178293,TN6 1UR,51.080085509515500,0.171655637137481
178294,TN6 1US,51.052507602482100,0.153399300965857
178295,TN6 1UT,51.077131309693300,0.154885079654099
178296,TN6 1UU,51.084341000000000,0.155606000000000
178297,TN6 1UW,51.046357987408800,0.143512314728908
178298,TN6 1UX,51.093202839714200,0.160230833339077
178299,TN6 1UY,51.087066808931900,0.147678703653023
178300,TN6 1WB,51.060214753489500,0.160721352023214
178304,TN6 1WW,51.060214753489500,0.160721352023214
178306,TN6 1XA,51.094916206402400,0.160467794532845
178307,TN6 1XB,51.078807402526600,0.136088682863641
178308,TN6 1XD,51.076729000000000,0.134251000000000
178309,TN6 1XE,51.058170909187400,0.112648121225802
178310,TN6 1XF,51.074677000000000,0.136345738530491
178311,TN6 1XG,51.074040000000000,0.136726000000000
178312,TN6 1XH,51.072815000000000,0.139282000000000
178313,TN6 1XJ,51.071390437256700,0.139387182762419
178314,TN6 1XL,51.070854111086300,0.140190374461378
178315,TN6 1XN,51.070366524325900,0.140296349046892
178316,TN6 1XP,51.063683743746800,0.142785464654394
178317,TN6 1XT,51.047356825864000,0.145441724994615
178319,TN6 1XW,51.069809968552900,0.141712373514055
178320,TN6 1YA,51.054963384377500,0.160676649170643
178321,TN6 1YB,51.060214753489500,0.160721352023214
178322,TN6 1YD,51.053627042026500,0.152680691587303
178323,TN6 1YE,51.052028149031000,0.153063144274576
178324,TN6 1YW,51.065678688549100,0.157536001113187
178325,TN5 7JG,51.049483000000000,0.383364000000000
178326,TN5 7JH,51.046895690671900,0.380259000000000
178327,TN5 7JJ,51.047137142214800,0.379704785449204
178328,TN5 7JL,51.046960093669400,0.378682699744267
178329,TN5 7JN,51.047099000000000,0.377312143212208
178330,TN5 7JR,51.047131396807700,0.373355324781155
178331,TN5 7JS,51.052206000000000,0.371974000000000
178332,TN5 7JT,51.048645448312000,0.367440074252586
178333,TN5 7JU,51.051714913274000,0.361089891957223
178334,TN5 7JX,51.061060522409600,0.364148670542944
178335,TN5 7JY,51.049288156766100,0.358341062977879
178336,TN5 7LA,51.048888100839500,0.389097511580440
178337,TN5 7LB,51.051896111994300,0.391535429695235
178338,TN5 7LD,51.055044000000000,0.391612000000000
178339,TN5 7LE,51.058878922225800,0.393993207239878
178340,TN5 7LF,51.062829237887500,0.403531364534344
178341,TN5 7LG,51.056606448779700,0.397358033240428
178342,TN5 7LH,51.059734863640300,0.389085088878600
178343,TN5 7LJ,51.054238000000000,0.387917000000000
178344,TN5 7LL,51.054353733147600,0.387024309921784
178345,TN5 7LN,51.053152902820600,0.385050413449334
178346,TN5 7LP,51.051324000000000,0.393646000000000
178347,TN5 7LR,51.048548000000000,0.400388865134462
178348,TN5 7LS,51.054390005099000,0.386569534112142
178349,TN5 7LU,51.055231846772700,0.405164247295826
178350,TN5 7LW,51.049294591196700,0.400419080849660
178351,TN5 7LX,51.051752798420000,0.422934725761469
178352,TN5 7LY,51.051508681579800,0.423863751650231
178353,TN5 7LZ,51.045563314800600,0.414764596833555
178354,TN5 7NA,51.052079555300600,0.425391854078243
178355,TN5 7NB,51.052393998606400,0.425408286349270
178356,TN5 7ND,51.052783883739100,0.426555962770167
178357,TN5 7NE,51.053544946361600,0.429749397709660
178358,TN5 7NF,51.055013655345300,0.435234752375425
178359,TN5 7NG,51.053105431752300,0.428827393609819
178360,TN5 7NH,51.053721159141400,0.430357960525159
178361,TN5 7NJ,51.054229139133300,0.432311025394675
178362,TN5 7NL,51.055083000200600,0.432769618717949
178363,TN5 7NN,51.055336986313900,0.436550329966701
178364,TN5 7NP,51.054728918038500,0.433937000000000
178365,TN5 7NR,51.054721709510600,0.435433486245974
178366,TN5 7NS,51.054711375182700,0.436360510258795
178367,TN5 7NT,51.054400695137500,0.437457272221497
178369,TN5 7NX,51.055556063378300,0.437689203241144
178370,TN5 7NY,51.054374517710300,0.438711670760808
178371,TN5 7PA,51.054923037488500,0.442521000000000
178372,TN5 7PB,51.055001028853500,0.444452735567703
178373,TN5 7PD,51.055106931456500,0.443259601112074
178374,TN5 7PE,51.055077851516500,0.442929851334369
178375,TN5 7PF,51.055284600311100,0.441214011586949
178376,TN5 7PG,51.054894517342200,0.445674373373032
178377,TN5 7PH,51.055678539944800,0.446029645434541
178378,TN5 7PJ,51.056306000000000,0.447062000000000
178379,TN5 7PL,51.057782604333800,0.446483066377619
178380,TN5 7PN,51.059767856640800,0.448454000000000
178381,TN5 7PP,51.059573771738200,0.447704978176519
178382,TN5 7PQ,51.055304430989300,0.444996724072190
178383,TN5 7PR,51.049716000000000,0.447342000000000
178384,TN5 7PS,51.055785455748300,0.425713000000000
178385,TN5 7PT,51.060778307177200,0.424876042894102
178386,TN5 7PU,51.072017468744500,0.424592815499662
178387,TN5 7PX,51.082439686251100,0.419897524228152
178388,TN5 7PY,51.056027337130000,0.427581798341888
178389,TN5 7QA,51.076527606956300,0.419246000000000
178390,TN5 7QB,51.072530554700400,0.425005083240342
178391,TN5 7QD,51.073957764691800,0.432177000000000
178392,TN5 7QE,51.070309805871600,0.430542000000000
178393,TN5 7QG,51.063976078617800,0.439758745409945
178394,TN5 7QH,51.054128554444800,0.446604373915227
178395,TN5 7QJ,51.065518539163100,0.441695433961348
178396,TN5 7QL,51.053799381795100,0.452009620580958
178397,TN5 7QN,51.053433982046700,0.450135228775920
178398,TN5 7QP,51.052405964575100,0.457543948356096
178399,TN5 7QR,51.053358596823600,0.454155352614453
178400,TN5 7QW,51.053189650431800,0.450937000000000
178404,TN6 1ZX,51.060214753489500,0.160721352023214
178405,TN6 2AA,51.052800467422800,0.178355270595328
178406,TN6 2AB,51.052738946586800,0.177795888390836
178407,TN6 2AD,51.053542340652500,0.178118970030215
178408,TN6 2AE,51.054510399031800,0.178292825697205
178409,TN6 2AF,51.055214417463400,0.178639804295360
178410,TN6 2AG,51.053381802754400,0.176598890856125
178411,TN6 2AH,51.053298437778700,0.174797053524607
178412,TN6 2AJ,51.054404659745200,0.175762141600009
178413,TN6 2AL,51.054011259759800,0.174188326137719
178414,TN6 2AN,51.054327350079200,0.174117515225707
178415,TN6 2AP,51.053688104336900,0.173188601218367
178416,TN6 2AQ,51.053627558139900,0.176924341472161
178417,TN6 2AR,51.054348831795100,0.172962684726957
178418,TN6 2AS,51.055500378687500,0.171974892306984
178419,TN6 2AT,51.055474398405800,0.173372130027428
178420,TN6 2AU,51.055305196841700,0.174248939621684
178421,TN6 2AX,51.055080057862900,0.173781758748909
178422,TN6 2AY,51.054878094647400,0.174485787419491
178423,TN6 2AZ,51.054154790088200,0.177106034377421
178424,TN6 2BA,51.054468225510700,0.177177814937824
178425,TN5 7QY,51.047122726163600,0.413290517804697
178426,TN5 7RT,51.045624289541100,0.414425350724237
178427,TN5 7WE,51.190126000000000,0.286996000000000
178429,TN5 7WZ,51.190126000000000,0.286996000000000
178431,TN5 7ZR,51.190126000000000,0.286996000000000
178432,TN6 1AA,51.060214753489500,0.160721352023214
178433,TN6 1AF,51.060130959833400,0.160389209511277
178434,TN6 1AH,51.059816698554500,0.159875085595504
178435,TN6 1AJ,51.060702377213100,0.161100845251575
178436,TN6 1AL,51.060761301902800,0.160832430241204
178438,TN6 1AS,51.060446228240400,0.159875843736051
178439,TN6 1AT,51.058796083954400,0.156702250889947
178440,TN6 1AU,51.058450940124900,0.156886002531049
178441,TN6 1AX,51.058296564839700,0.156479246124842
178442,TN6 1AY,51.056507478845400,0.154983364114267
178443,TN6 1AZ,51.055698276785200,0.155459510631849
178444,TN6 1BB,51.053306234636200,0.153008274793635
178445,TN6 1BD,51.060232001052800,0.157354111523325
178446,TN6 1BE,51.059157276290700,0.155648709262084
178447,TN6 1BG,51.061667617158900,0.157535030210473
178448,TN6 1BH,51.061180372291300,0.159082258333442
178449,TN6 1BJ,51.060062472204400,0.155819199593128
178450,TN6 1BL,51.054621984761500,0.157250311206404
178451,TN6 1BN,51.054001966249500,0.157221494382612
178452,TN6 1BP,51.065275183346400,0.158444977118934
178453,TN6 1BS,51.064849661666500,0.158111179964970
178454,TN6 1BT,51.063759224946200,0.158231730666788
178455,TN6 1BU,51.059435701896700,0.162483240853747
178456,TN6 1BW,51.059320489761300,0.157698000000000
178457,TN6 1BX,51.059019000000000,0.162721000000000
178458,TN6 1BY,51.056394680038000,0.159145021018453
178459,TN6 1BZ,51.057303529929900,0.158630755325944
178460,TN6 1DA,51.058824684898300,0.162939980656320
178462,TN6 1DE,51.059112000000000,0.162049221052734
178463,TN6 1DF,51.058787145569400,0.162538644883453
178464,TN6 1DG,51.058539516651800,0.162798251946518
178466,TN6 1DL,51.058341273228400,0.161847140470196
178467,TN6 1DP,51.059079000000000,0.159470000000000
178468,TN6 1DQ,51.055811791986800,0.157105833075640
178469,TN6 1DR,51.057065807009800,0.161273992456374
178470,TN6 1DS,51.055454720828200,0.161341668230133
178471,TN6 1DT,51.055610072241700,0.160235846364190
178472,TN6 1DU,51.056828074661100,0.158565830080547
178473,TN6 1DX,51.056089398258500,0.158631365462914
178474,TN6 1DY,51.056760000000000,0.159861000000000
178475,TN6 1DZ,51.057705518540100,0.158777888344553
178476,TN6 1EA,51.056012425081200,0.163279830310708
178477,TN6 1EB,51.056594361339500,0.162450739582300
178478,TN6 1ED,51.054981000000000,0.163175000000000
178479,TN6 1EE,51.054560681046700,0.162512954496400
178480,TN6 1EF,51.054566532402200,0.164139965640679
178481,TN6 1EG,51.055015357162200,0.155427795541906
